mmsi,nav_status,rot,sog,latitude,longitude,cog,true_heading,imo,ship_name,call_sign,ship_type,draught,destination,dimbow,dimstern,dimport,dimstarboard,eta,beam,length,rec_time,source,country,flag_name
111111111,Restricted,0.02,14.91,-18.64628234206737,103.35621811129128,99.74,100.46,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 16:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.44,14.65,-18.63068887188812,103.3566333444301,99.24,98.12,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 16:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.91,14.99,-18.61509540079805,103.3570485013778,101.16,103.56,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 17:00:00,Synthetic,Panama,PAN
111111111,Restricted,-3.02,15.3,-18.59950192879817,103.3574635822168,97.55,99.63,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 17:15:00,Synthetic,Panama,PAN
111111111,Restricted,-1.47,15.11,-18.58390845588942,103.35787858702956,95.87,93.48,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 17:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.11,15.02,-18.568314982072817,103.35829351589838,94.39,97.63,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 17:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.44,14.64,-18.55272150734934,103.35870836890555,94.91,95.45,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 18:00:00,Synthetic,Panama,PAN
111111111,Restricted,1.56,14.83,-18.53712803171996,103.35912314613336,93.38,92.29,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 18:15:00,Synthetic,Panama,PAN
111111111,Restricted,1.8,14.36,-18.52153455518567,103.35953784766392,96.7,95.24,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 18:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.4,14.59,-18.505941077747444,103.35995247357944,97.68,101.65,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 18:45:00,Synthetic,Panama,PAN
111111111,Restricted,2.38,14.88,-18.49034759940627,103.36036702396191,100.42,103.96,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 19:00:00,Synthetic,Panama,PAN
111111111,Restricted,-0.65,14.46,-18.474754120163137,103.36078149889345,102.31,104.53,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 19:15:00,Synthetic,Panama,PAN
111111111,Restricted,-2.99,14.67,-18.459160640019004,103.36119589845596,98.42,99.54,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 19:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.01,15.4,-18.443567158974865,103.3616102227314,97.14,93.58,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 19:45:00,Synthetic,Panama,PAN
111111111,Restricted,-1.71,15.11,-18.42797367703169,103.36202447180165,97.19,100.57,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 20:00:00,Synthetic,Panama,PAN
111111111,Restricted,-1.8,15.06,-18.41238019419046,103.36243864574853,93.6,95.07,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 20:15:00,Synthetic,Panama,PAN
111111111,Restricted,0.76,14.92,-18.39678671045217,103.36285274465376,93.97,91.77,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 20:30:00,Synthetic,Panama,PAN
111111111,Restricted,2.02,15.07,-18.38119322581777,103.36326676859912,96.13,97.53,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 20:45:00,Synthetic,Panama,PAN
111111111,Restricted,3.71,14.96,-18.365599740288246,103.36368071766624,97.93,93.09,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 21:00:00,Synthetic,Panama,PAN
111111111,Restricted,1.81,14.95,-18.35000625386459,103.36409459193672,102.09,101.75,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 21:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.91,15.21,-18.33441276654775,103.36450839149217,101.94,100.5,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 21:30:00,Synthetic,Panama,PAN
111111111,Restricted,-0.61,15.02,-18.318819278338715,103.36492211641404,101.39,100.39,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 21:45:00,Synthetic,Panama,PAN
111111111,Restricted,-1.33,14.67,-18.303225789238454,103.36533576678384,101.02,101.16,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 22:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.82,14.69,-18.287632299247942,103.36574934268292,99.47,100.47,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 22:15:00,Synthetic,Panama,PAN
111111111,Restricted,0.31,14.71,-18.27203880836817,103.36616284419271,103.1,98.76,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 22:30:00,Synthetic,Panama,PAN
111111111,Restricted,-0.73,14.72,-18.25644531660007,103.36657627139448,100.19,99.34,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 22:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.11,15.25,-18.240851823944645,103.36698962436944,101.42,96.3,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 23:00:00,Synthetic,Panama,PAN
111111111,Restricted,-2.72,14.51,-18.225258330402852,103.36740290319884,100.84,103.75,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 23:15:00,Synthetic,Panama,PAN
111111111,Restricted,-1.93,14.41,-18.209664835975676,103.36781610796382,95.16,95.76,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 23:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.51,15.23,-18.194071340664077,103.3682292387455,96.94,95.9,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-16 23:45:00,Synthetic,Panama,PAN
111111111,Restricted,0.58,14.86,-18.17847784446901,103.36864229562488,97.4,97.25,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 00:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.04,14.19,-18.162884347391465,103.36905527868296,97.93,97.96,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 00:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.74,14.4,-18.1472908494324,103.36946818800077,98.18,97.32,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 00:30:00,Synthetic,Panama,PAN
111111111,Restricted,-3.06,14.75,-18.131697350592784,103.36988102365908,96.04,92.62,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 00:45:00,Synthetic,Panama,PAN
111111111,Restricted,-1.17,14.87,-18.116103850873596,103.37029378573884,90.68,89.43,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 01:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.71,14.95,-18.10051035027577,103.3707064743208,93.41,98.28,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 01:15:00,Synthetic,Panama,PAN
111111111,Restricted,0.46,15.27,-18.08491684880029,103.37111908948572,93.35,93.09,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 01:30:00,Synthetic,Panama,PAN
111111111,Restricted,-0.06,14.89,-18.069323346448137,103.37153163131428,93.36,97.7,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 01:45:00,Synthetic,Panama,PAN
111111111,Restricted,2.21,14.86,-18.05372984322025,103.37194409988712,93.58,94.05,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 02:00:00,Synthetic,Panama,PAN
111111111,Restricted,3.2,15.36,-18.038136339117603,103.37235649528486,97.43,97.37,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 02:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.25,15.22,-18.022542834141152,103.372768817588,99.02,97.53,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 02:30:00,Synthetic,Panama,PAN
111111111,Restricted,-0.68,15.15,-18.00694932829187,103.37318106687708,97.31,96.89,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 02:45:00,Synthetic,Panama,PAN
111111111,Restricted,-1.3,14.7,-17.991355821570714,103.37359324323248,97.63,95.8,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 03:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.04,15.03,-17.97576231397864,103.37400534673468,96.72,97.74,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 03:15:00,Synthetic,Panama,PAN
111111111,Restricted,0.08,14.69,-17.96016880551662,103.37441737746396,98.53,101.64,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 03:30:00,Synthetic,Panama,PAN
111111111,Restricted,0.22,14.91,-17.944575296185604,103.37482933550062,96.54,96.54,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 03:45:00,Synthetic,Panama,PAN
111111111,Restricted,2.2,14.81,-17.92898178598655,103.3752412209249,98.58,97.69,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 04:00:00,Synthetic,Panama,PAN
111111111,Restricted,2.69,14.57,-17.913388274920425,103.37565303381704,100.46,97.83,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 04:15:00,Synthetic,Panama,PAN
111111111,Restricted,2.49,15.05,-17.897794762988188,103.3760647742571,103.44,105.06,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 04:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.7,14.86,-17.882201250190782,103.37647644232524,105.86,107.68,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 04:45:00,Synthetic,Panama,PAN
111111111,Restricted,1.21,15.34,-17.86660773652918,103.37688803810148,108.14,104.51,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 05:00:00,Synthetic,Panama,PAN
111111111,Restricted,-0.59,14.81,-17.851014222004327,103.37729956166584,108.19,109.98,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 05:15:00,Synthetic,Panama,PAN
111111111,Restricted,-3.61,15.0,-17.835420706617185,103.37771101309824,106.03,103.88,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 05:30:00,Synthetic,Panama,PAN
111111111,Restricted,-0.73,15.33,-17.81982719036871,103.37812239247856,102.37,101.95,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 05:45:00,Synthetic,Panama,PAN
111111111,Restricted,1.41,14.99,-17.804233673259848,103.37853369988667,103.35,103.96,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 06:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.36,14.36,-17.788640155291567,103.37894493540236,105.74,107.49,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 06:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.67,15.28,-17.77304663646481,103.37935609910542,103.49,103.73,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 06:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.89,15.08,-17.75745311678053,103.37976719107547,105.2,102.33,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 06:45:00,Synthetic,Panama,PAN
111111111,Restricted,2.35,14.77,-17.741859596239685,103.3801782113922,107.91,108.42,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 07:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.55,14.61,-17.72626607484322,103.38058916013526,109.09,108.78,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 07:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.13,14.69,-17.710672552592094,103.38100003738413,109.3,106.38,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 07:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.18,14.22,-17.695079029487246,103.38141084321828,109.48,109.06,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 07:45:00,Synthetic,Panama,PAN
111111111,Restricted,0.37,14.86,-17.679485505529637,103.38182157771728,110.98,114.27,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 08:00:00,Synthetic,Panama,PAN
111111111,Restricted,1.17,14.58,-17.663891980720212,103.38223224096046,110.15,106.16,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 08:15:00,Synthetic,Panama,PAN
111111111,Restricted,2.23,15.17,-17.648298455059916,103.3826428330272,111.9,116.53,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 08:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.26,14.92,-17.632704928549707,103.3830533539968,113.79,112.36,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 08:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.42,14.99,-17.61711140119052,103.38346380394852,114.23,115.76,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 09:00:00,Synthetic,Panama,PAN
111111111,Restricted,-1.33,14.99,-17.601517872983305,103.38387418296158,112.52,113.79,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 09:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.32,14.53,-17.585924343929022,103.38428449111514,113.01,112.34,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 09:30:00,Synthetic,Panama,PAN
111111111,Restricted,0.77,14.77,-17.5703308140286,103.38469472848828,112.11,114.13,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 09:45:00,Synthetic,Panama,PAN
111111111,Restricted,0.99,14.06,-17.554737283282993,103.38510489516014,112.73,115.48,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 10:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.54,14.78,-17.539143751693146,103.38551499120967,114.34,116.1,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 10:15:00,Synthetic,Panama,PAN
111111111,Restricted,1.54,14.79,-17.523550219259995,103.38592501671587,114.45,114.5,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 10:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.55,14.87,-17.507956685984492,103.38633497175768,118.05,116.59,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 10:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.65,14.87,-17.492363151867572,103.38674485641394,116.77,116.56,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 11:00:00,Synthetic,Panama,PAN
111111111,Restricted,-0.12,15.45,-17.47676961691019,103.3871546707635,116.21,119.56,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 11:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.7,15.3,-17.461176081113276,103.38756441488512,116.97,119.94,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 11:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.61,14.92,-17.445582544477773,103.38797408885752,116.98,118.55,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 11:45:00,Synthetic,Panama,PAN
111111111,Restricted,-3.96,15.08,-17.429989007004625,103.38838369275943,113.99,110.95,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 12:00:00,Synthetic,Panama,PAN
111111111,Restricted,-2.75,15.33,-17.414395468694774,103.38879322666946,109.38,113.48,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 12:15:00,Synthetic,Panama,PAN
111111111,Restricted,-1.5,14.87,-17.398801929549155,103.38920269066618,108.02,108.29,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 12:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.91,15.3,-17.383208389568708,103.38961208482816,106.11,106.63,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 12:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.2,14.57,-17.367614848754368,103.39002140923388,104.03,104.83,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 13:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.81,14.91,-17.352021307107083,103.39043066396177,105.77,105.42,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 13:15:00,Synthetic,Panama,PAN
111111111,Restricted,0.96,15.44,-17.336427764627782,103.39083984909024,105.39,102.67,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 13:30:00,Synthetic,Panama,PAN
111111111,Restricted,1.25,14.51,-17.3208342213174,103.39124896469764,107.68,108.04,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 13:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.52,14.6,-17.30524067717689,103.39165801086229,106.75,108.86,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 14:00:00,Synthetic,Panama,PAN
111111111,Restricted,0.99,15.16,-17.289647132207154,103.39206698766245,106.81,104.99,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 14:15:00,Synthetic,Panama,PAN
111111111,Restricted,1.55,15.07,-17.274053586409156,103.39247589517626,107.7,104.7,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 14:30:00,Synthetic,Panama,PAN
111111111,Restricted,2.64,14.49,-17.258460039783827,103.39288473348198,108.82,110.92,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 14:45:00,Synthetic,Panama,PAN
111111111,Restricted,1.26,15.15,-17.242866492332087,103.39329350265768,111.46,110.32,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 15:00:00,Synthetic,Panama,PAN
111111111,Restricted,2.08,14.35,-17.227272944054885,103.3937022027814,112.34,115.46,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 15:15:00,Synthetic,Panama,PAN
111111111,Restricted,1.0,15.13,-17.21167939495314,103.3941108339312,115.95,113.93,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 15:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.57,14.58,-17.19608584502779,103.39451939618506,114.51,113.64,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 15:45:00,Synthetic,Panama,PAN
111111111,Restricted,-1.21,15.09,-17.180492294279773,103.39492788962087,113.14,115.66,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 16:00:00,Synthetic,Panama,PAN
111111111,Restricted,-1.77,15.14,-17.16489874271001,103.39533631431657,110.27,111.29,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 16:15:00,Synthetic,Panama,PAN
111111111,Restricted,-1.8,14.57,-17.149305190319435,103.39574467034994,109.8,109.85,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 16:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.66,14.8,-17.13371163710899,103.3961529577988,106.84,106.74,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 16:45:00,Synthetic,Panama,PAN
111111111,Restricted,0.17,15.27,-17.11811808307958,103.39656117674087,105.89,107.73,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 17:00:00,Synthetic,Panama,PAN
111111111,Restricted,1.68,15.25,-17.102524528232156,103.39696932725388,106.62,106.04,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 17:15:00,Synthetic,Panama,PAN
111111111,Restricted,0.33,14.71,-17.08693097256763,103.3973774094154,109.97,109.26,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 17:30:00,Synthetic,Panama,PAN
111111111,Restricted,-2.12,14.89,-17.071337416086937,103.39778542330316,105.78,106.5,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 17:45:00,Synthetic,Panama,PAN
111111111,Restricted,1.08,14.03,-17.055743858791015,103.3981933689946,104.82,104.98,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 18:00:00,Synthetic,Panama,PAN
111111111,Restricted,-0.65,14.96,-17.04015030068076,103.39860124656728,106.14,108.17,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 18:15:00,Synthetic,Panama,PAN
111111111,Restricted,-0.6,14.69,-17.024556741757134,103.39900905609868,103.54,106.27,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 18:30:00,Synthetic,Panama,PAN
111111111,Restricted,-0.14,14.89,-17.00896318202104,103.39941679766622,105.09,110.31,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 18:45:00,Synthetic,Panama,PAN
111111111,Restricted,-1.41,15.12,-16.993369621473416,103.39982447134724,101.97,103.11,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 19:00:00,Synthetic,Panama,PAN
111111111,Restricted,-1.32,14.42,-16.977776060115175,103.40023207721909,103.44,98.67,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 19:15:00,Synthetic,Panama,PAN
111111111,Restricted,-1.77,14.98,-16.96218249794725,103.400639615359,100.54,99.99,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 19:30:00,Synthetic,Panama,PAN
111111111,Restricted,-1.74,14.21,-16.946588934970553,103.4010470858443,99.37,98.97,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 19:45:00,Synthetic,Panama,PAN
111111111,Restricted,-0.05,14.62,-16.930995371186018,103.40145448875212,97.85,99.97,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 20:00:00,Synthetic,Panama,PAN
111111111,Restricted,1.82,14.57,-16.91540180659457,103.4018618241596,97.61,100.11,9000011,Evergreen,EVC1,Cargo,10.5,Singapore,15,185,20,20,2025-01-07 00:00:00,35,200,2025-02-17 20:15:00,Synthetic,Panama,PAN
